work_id,work_category,state,constituency,mp_name,ida,work_description,recommended_date,recommended_amount,sanctioned_date,sanctioned_amount,work_status,lifecycle_stage,completion_date,amount_disbursed,image_available,sanction_delay_days,implementation_duration_days,days_since_sanction_as_of_2026_08_27,total_project_duration_days_as_of_2026_08_27,amount_difference_sanctioned_minus_recommended,sanction_ratio,disbursement_ratio,completion_record_match,status_vs_completion_record_conflict,state_consistent_rec_san,ida_consistent_rec_san,category_consistent_rec_san,description_consistent_rec_san,mp_consistent_rec_san,state_consistent_with_completed,ida_consistent_with_completed,category_consistent_with_completed,description_consistent_with_completed,mp_consistent_with_completed,date_consistency_issue,financial_consistency_issue,potential_amount_anomaly,consistency_issue_count,data_completeness_score
"WS/MP18133/2025-2026/148453-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of concrete road at Gajraj Chowk in front of Bank of Maharashtra branch in Kudal,2025-01-02,1000000,2025-04-22,1000000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148454-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of concrete road from house of Suresh Bhiku Pharande to Vishwas Ramchandra Pharande property  in Anewadi,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148457-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Road and Closed drainage Behind Vitthal Ward Mandir,2025-01-02,1000000,2025-04-22,1000000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148459-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall in front of open space opposite Gram Panchyat,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148462-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall in front of open space near Sant Goroba Mandir at Jihe,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148463-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall for Lingayat Samaj at Diskal,2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148475-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall at Masur (Brahmpuri) adjacent to Savata Mali Mandir,2025-01-02,1000000,2025-04-22,1000000,Work partially Completed,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148476-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community Centre adjacent to Narsinha Mandir.,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148477-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of concrete road at Andharwadi.,2025-01-02,700000,2025-04-22,700000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148479-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),construction of community hall at Sonapur,2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148480-Providingdrainsandguttersforpublicdrainage,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Closed drain at Hirai Garden at Shiwade,2025-01-02,700000,2025-04-22,700000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148481-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall at Ramoshi Vasti at Kamathi,2025-01-02,700000,2025-08-18,700000,Sanction,Sanctioned - Not Completed,,,,228,,374.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148482-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),construction of concrete road and closed drain at Tembhu,2025-01-02,600000,2025-04-22,600000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148483-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of left over portion of community hall at Jaigaon,2025-01-02,500000,2025-08-12,500000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148485-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall at Kanherkhed (Katewadi),2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148486-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall at Koparde,2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148507-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of community hall adjacent to Balsiddha Mandir,2025-01-02,1500000,2025-04-22,1500000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148508-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Repair/Construction of Community hall adjacent to Biroba Mandir at Vathar,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148509-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Community hall adjacent to Vitthal Rukmini Mandir,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148510-Constructionofadditionalroomsandhallsintheexistingpublicandcommunitybuilding,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Extension and beautification of Grampanchyat Office at Govare,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148511-Crematoriums/energyefficientcrematoriumsorstructuresonburial/cremationground,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Crematorium shed and cremation Dahini,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148512-Crematoriums/energyefficientcrematoriumsorstructuresonburial/cremationground,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Crematorium shed and Smashan Bhumi Dahini at Jadhav Mali at Atake.,2025-01-02,1000000,2025-04-22,1000000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148513-Crematoriums/energyefficientcrematoriumsorstructuresonburial/cremationground,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Crematiorium and Smashanbhumi Dahini at Malkhed,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148514-Crematoriums/energyefficientcrematoriumsorstructuresonburial/cremationground,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Repair/creation of Mali Community crematorium at Kole,2025-01-02,500000,2025-04-22,500000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148515-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of paver block road adjacent to Mahadev Mandir Khochrewadi,2025-01-02,500000,2025-04-22,500000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148516-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of paver block road adjacent to jyotirling mandir at Gharalwadi,2025-01-02,500000,2025-04-22,500000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148557-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of community hall at Sakhari,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148558-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Concrete road at Vaichalwadi (Gudhe),2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148559-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of Concrete road at Vekhandwadi,2025-01-02,700000,2025-04-22,700000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148560-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of concrete road from Waghoshi Road to Bahgwat Kolekar Road,2025-01-02,999677,2025-04-22,999677,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148561-Constructionofpubliclibrariesandreadingrooms,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creattion of Reading room  (Abhyasika) at Grampanchyat Property Number 2607,2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148562-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Concrete road at Haripur,2025-01-02,999000,2025-04-22,999000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148563-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Concrete road from Grampanchyat Office to Shivaji Baburao Pangare House,2025-01-02,500000,2025-04-22,500000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148564-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of concrete road of janani Mata Mandir,2025-01-02,500000,2025-04-25,500000,Work Completed,Sanctioned - Not Completed,,,,113,,489.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148565-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of tar road from Residence of Popat Appa to Chilai Devi Road,2025-01-02,1000000,2025-04-22,1000000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148566-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of Concrete Road at Kalambe,2025-01-02,1000000,2025-04-22,1000000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148567-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of retention wall from Main road to Cremation ground,2025-01-02,1000000,2025-04-22,1000000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148569-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Creation of concrete road from House of Babaso Koli to House of Raghunath Bhosale,2025-01-02,500000,2025-04-22,500000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18133/2025-2026/148571-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),creation of concrete road from house of Vamanrao Salunkhe to Prakash Thorat House,2025-01-02,500000,2025-04-22,500000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148572-Providingdrainsandguttersforpublicdrainage,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Provision of RCC Drain at Sabalwadi,2025-01-02,500000,2025-04-22,500000,Physical Inspection,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148598-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of community hall Adjacent to Jyotirling Mandir at Vanzoli,2025-01-02,1000000,2025-08-12,1000000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148915-Constructionofboundarywallsofexistingpublicandcommunitybuildings,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of Boundary Wall and laying of Paver Block at Vithlai Mandir at Hanumantwadi (Yevati),2025-01-02,500000,2025-05-13,500000,Physical Inspection,Sanctioned - Not Completed,,,,131,,471.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148916-Constructionofroomsandhallsinschoolandcolleges,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of 02 additional rooms at Padmavati Secondary School at Kathi.,2025-01-02,800000,2025-04-22,800000,Sanction,Sanctioned - Not Completed,,,,110,,492.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18133/2025-2026/148917-Constructionofcommunitycentersandcommunityhalls,Normal/Others,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA(DISTRICT COLLECTOR SATARA_IDA),Construction of community hall at Chorgewadi (Borgaon),2025-01-02,500000,2025-08-12,500000,Sanction,Sanctioned - Not Completed,,,,222,,380.0,602.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143526-Constructionofroomsandhallsinschoolandcolleges,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),"Ward 5  - Reconstruction of Kindergarten at Balkawade Compound, Hanuman Tekdi Road, Kazupada, Borivali East",2024-09-25,4500000,2026-03-25,4500000,Sanction,Sanctioned - Not Completed,,,,546,,155.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143600-Treeplantationforcommunity,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Ward 47- Beautification works at Ganga Building Link Road Malad (West),2024-09-25,1500000,2026-03-25,1500000,Work partially Completed,Sanctioned - Not Completed,,,,546,,155.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143601-Treeplantationforcommunity,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Ward 47 - Beautification of divider at Mith Chowk to Chincholi Bunder Chowk Link Road Malad West,2024-09-25,2000000,2026-03-25,2000000,Sanction,Sanctioned - Not Completed,,,,546,,155.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143602-Treeplantationforcommunity,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Ward 47 -  Beautification work at Swatantrata Veer Savarkar Chowk Malad (West),2024-09-25,2000000,2026-03-25,2000000,Sanction,Sanctioned - Not Completed,,,,546,,155.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18307/2025-2026/143603-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),"Ward 2 -Construction of Drains and footpaths at Sai Kripa Chawl, Sambhaji Nagar, Dubey Chawl, Babli Pada, Tare Compound, Raja Ram Mhatre Chawl  Bharwad Chawl Dahisar",2024-09-25,2500000,2026-01-30,2500000,Work partially Completed,Sanctioned - Not Completed,,,,492,,209.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143606-Constructionofpublictoiletsandbathrooms,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Ward 30 - Construction of Toilets at  Iraniwadi Charkop Kandivali (West),2024-09-25,2000000,2026-01-30,2000000,Work partially Completed,Sanctioned - Not Completed,,,,492,,209.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
"WS/MP18307/2025-2026/143607-Constructionofroads,linkroads,pathwaysoranyotherroadwithorwithoutdrainagesystem",Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),"Ward 7 -   Construction of Sewer and CC Passage Loading at Brahmadev Tiwari Chawl, Shagun Hotel, Nawagaon, Dahisar",2024-09-25,2000000,2026-03-25,2000000,Work partially Completed,Sanctioned - Not Completed,,,,546,,155.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
WS/MP18307/2025-2026/143608-Constructionofpublictoiletsandbathrooms,Normal/Others,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),Ward 36- Re-construction of Toilet at near Madras Pada Kandivali (East),2024-09-25,2000000,2026-01-30,2000000,Work partially Completed,Sanctioned - Not Completed,,,,492,,209.0,701.0,0,1.0,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,0,100.0
